2021:06:16 09:44:04 IST +0530,579.25,587.55,579.25,580.0,"{12741122: 100, 12741378: 200, 14170114: 3400, 14170370: 5600, 12769538: 2200, 12769794: 4125, 12770050: 0, 12770306: 1150}"
2021:06:16 09:46:00 IST +0530,580.0,589.95,570.05,586.0,"{12741122: 9525, 12741378: 8900, 14170114: 4300, 14170370: 225, 12769538: 1675, 12769794: 2650, 12770050: 0, 12770306: 875}"
2021:06:16 09:47:48 IST +0530,586.0,586.0,555.6,557.0,"{12741122: 3400, 12741378: 9425, 14170114: 4325, 14170370: 950, 12769538: 1525, 12769794: 3100, 12770050: 0, 12770306: 650}"
2021:06:16 09:49:37 IST +0530,555.0,556.15,535.0,550.3,"{12741122: 2575, 12741378: 2400, 14170114: 3800, 14170370: 425, 12769538: 1725, 12769794: 3725, 12770050: 0, 12770306: 925}"
2021:06:16 09:51:22 IST +0530,550.3,564.35,543.55,555.65,"{12741122: 1900, 12741378: 1350, 14170114: 9050, 14170370: 200, 12769538: 275, 12769794: 2100, 12770050: 0, 12770306: 575}"
2021:06:16 09:53:33 IST +0530,555.65,560.85,548.35,557.6,"{12741122: 1425, 12741378: 4925, 14170114: 3700, 14170370: 250, 12769538: 375, 12769794: 1775, 12770050: 0, 12770306: 1050}"
2021:06:16 09:55:19 IST +0530,557.6,562.0,554.3,558.9,"{12741122: 1350, 12741378: 1475, 14170114: 3750, 14170370: 550, 12769538: 425, 12769794: 1625, 12770050: 0, 12770306: 1025}"
2021:06:16 09:57:28 IST +0530,558.9,564.0,552.05,552.05,"{12741122: 1025, 12741378: 1100, 14170114: 4825, 14170370: 750, 12769538: 200, 12769794: 1525, 12770050: 0, 12770306: 2475}"
2021:06:16 09:59:28 IST +0530,552.05,557.05,542.65,547.55,"{12741122: 775, 12741378: 1425, 14170114: 4475, 14170370: 1225, 12769538: 175, 12769794: 2075, 12770050: 0, 12770306: 1675}"
2021:06:16 10:01:18 IST +0530,547.55,552.2,541.6,541.75,"{12741122: 750, 12741378: 1550, 14170114: 7800, 14170370: 1850, 12769538: 200, 12769794: 1875, 12770050: 0, 12770306: 1850}"
2021:06:16 10:03:13 IST +0530,541.75,549.5,540.0,548.8,"{12741122: 625, 12741378: 1475, 14170114: 75, 14170370: 3050, 12769538: 100, 12769794: 1775, 12770050: 0, 12770306: 6500}"
2021:06:16 10:05:04 IST +0530,552.25,555.0,513.35,525.0,"{12741122: 3325, 12741378: 1100, 14170114: 150, 14170370: 2800, 12769538: 3850, 12769794: 2025, 12770050: 0, 12770306: 1925}"
2021:06:16 10:06:55 IST +0530,525.0,534.7,521.9,527.3,"{12741122: 2175, 12741378: 1225, 14170114: 450, 14170370: 2375, 12769538: 175, 12769794: 1600, 12770050: 0, 12770306: 2850}"
2021:06:16 10:08:49 IST +0530,527.3,527.3,518.2,526.15,"{12741122: 1875, 12741378: 1650, 14170114: 775, 14170370: 3050, 12769538: 100, 12769794: 2125, 12770050: 0, 12770306: 3750}"
2021:06:16 10:10:46 IST +0530,526.15,526.15,513.7,523.75,"{12741122: 1625, 12741378: 1225, 14170114: 900, 14170370: 4550, 12769538: 3825, 12769794: 3750, 12770050: 0, 12770306: 2800}"
