2021:06:16 09:51:16 IST +0530,327.5,336.85,321.75,329.45,"{12741122: 1700, 12741378: 1175, 14170114: 8750, 14170370: 0, 12769538: 50, 12769794: 1875, 12770050: 6525, 12770306: 300}"
2021:06:16 09:53:28 IST +0530,330.0,335.35,324.9,327.05,"{12741122: 1300, 12741378: 4775, 14170114: 3525, 14170370: 0, 12769538: 225, 12769794: 1650, 12770050: 7300, 12770306: 900}"
2021:06:16 09:55:06 IST +0530,327.05,330.0,322.0,324.3,"{12741122: 825, 12741378: 975, 14170114: 3200, 14170370: 0, 12769538: 4175, 12769794: 1100, 12770050: 6575, 12770306: 500}"
2021:06:16 09:57:03 IST +0530,325.2,329.0,321.0,328.85,"{12741122: 425, 12741378: 375, 14170114: 4125, 14170370: 0, 12769538: 4075, 12769794: 775, 12770050: 4175, 12770306: 700}"
2021:06:16 09:58:54 IST +0530,328.85,336.3,324.75,328.9,"{12741122: 3975, 12741378: 350, 14170114: 3300, 14170370: 0, 12769538: 3375, 12769794: 550, 12770050: 3325, 12770306: 525}"
2021:06:16 10:00:49 IST +0530,328.9,338.15,328.8,331.3,"{12741122: 3575, 12741378: 100, 14170114: 4375, 14170370: 0, 12769538: 5125, 12769794: 625, 12770050: 4875, 12770306: 650}"
2021:06:16 10:02:31 IST +0530,331.3,337.55,331.3,331.95,"{12741122: 3275, 12741378: 4075, 14170114: 2775, 14170370: 0, 12769538: 6450, 12769794: 325, 12770050: 2825, 12770306: 2000}"
2021:06:16 10:04:23 IST +0530,331.95,346.75,325.2,345.7,"{12741122: 1375, 12741378: 11175, 14170114: 3175, 14170370: 0, 12769538: 2450, 12769794: 225, 12770050: 3500, 12770306: 150}"
2021:06:16 10:06:04 IST +0530,345.7,358.3,340.2,347.5,"{12741122: 100, 12741378: 3125, 14170114: 2500, 14170370: 0, 12769538: 3800, 12769794: 4075, 12770050: 2500, 12770306: 0}"
2021:06:16 10:07:43 IST +0530,347.5,356.65,344.9,350.3,"{12741122: 25, 12741378: 6250, 14170114: 3025, 14170370: 0, 12769538: 2100, 12769794: 4800, 12770050: 2500, 12770306: 75}"
2021:06:16 10:09:41 IST +0530,350.3,359.7,345.3,350.4,"{12741122: 4800, 12741378: 3925, 14170114: 3325, 14170370: 0, 12769538: 1725, 12769794: 4525, 12770050: 1875, 12770306: 350}"
